date,parking_usage,usage_time,source_rows,weather_code,precipitation_sum,snowfall_sum,weather_category,weather_label,weather_label_ko
2020-01-14,2,0,1,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-15,126,6141,2,1,0.0,0.0,clear,Clear,맑음
2020-01-16,1007,225979,3,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-17,2748,382672,5,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-18,4255,355440,5,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-19,3485,271251,5,71,0.2,0.07,precipitation,Precipitation,비/눈
2020-01-20,2800,352324,5,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-21,4864,672217,21,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-22,11845,2166270,21,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-23,12506,2543939,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-24,10854,648228,22,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-25,13098,446830,22,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-26,17089,675965,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-27,10079,1044522,23,53,3.2,0.0,precipitation,Precipitation,비/눈
2020-01-28,12303,2254958,23,51,0.8,0.0,precipitation,Precipitation,비/눈
2020-01-29,13060,2324798,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-01-30,13750,2393621,24,51,0.4,0.0,precipitation,Precipitation,비/눈
2020-01-31,13263,2494004,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-01,13181,1544373,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-02,13131,1445080,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-03,11875,2264574,24,2,0.0,0.0,cloudy,Cloudy,흐림
2020-02-04,9683,2083785,22,73,0.9,0.63,precipitation,Precipitation,비/눈
2020-02-05,11333,1997507,24,0,0.0,0.0,clear,Clear,맑음
2020-02-06,12215,2165990,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-07,13175,2529958,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-08,14132,1536072,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-09,15307,1518530,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-10,13810,2419234,24,2,0.0,0.0,cloudy,Cloudy,흐림
2020-02-11,15876,2489837,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-12,12512,2103641,25,63,9.5,0.0,precipitation,Precipitation,비/눈
2020-02-13,14446,2380876,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-14,17018,2604603,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-15,16860,1830509,25,53,3.4,0.0,precipitation,Precipitation,비/눈
2020-02-16,13634,1156556,25,75,9.1,3.01,precipitation,Precipitation,비/눈
2020-02-17,11373,1979091,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-18,11160,1959332,25,0,0.0,0.0,clear,Clear,맑음
2020-02-19,14651,2183300,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-20,12914,2059983,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-21,10954,2091915,23,55,3.9,0.0,precipitation,Precipitation,비/눈
2020-02-22,11610,1190295,22,71,2.3,0.07,precipitation,Precipitation,비/눈
2020-02-23,17508,1443240,21,0,0.0,0.0,clear,Clear,맑음
2020-02-24,12710,2379278,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-25,10857,2002139,22,63,27.5,0.0,precipitation,Precipitation,비/눈
2020-02-26,13932,2299851,22,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-27,17127,2556305,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-02-28,13698,2262314,25,61,5.8,0.0,precipitation,Precipitation,비/눈
2020-02-29,25785,2161518,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-01,18214,1461324,20,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-03-02,18100,2793594,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-03,17609,2747166,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-04,15463,2496067,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-05,17446,2669173,23,0,0.0,0.0,clear,Clear,맑음
2020-03-06,19063,3031864,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-07,29224,2705842,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-08,44972,3472165,23,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-09,24231,3325016,25,51,0.4,0.0,precipitation,Precipitation,비/눈
2020-03-10,15488,2468745,25,53,7.0,0.0,precipitation,Precipitation,비/눈
2020-03-11,22912,3047859,25,0,0.0,0.0,clear,Clear,맑음
2020-03-12,22771,3100066,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-13,21850,3075676,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-03-14,33107,2805313,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-03-15,30013,2234689,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-16,20215,2957447,25,1,0.0,0.0,clear,Clear,맑음
2020-03-17,20077,2928587,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-18,28336,3460467,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-03-19,17367,2622370,25,53,1.4,0.0,precipitation,Precipitation,비/눈
2020-03-20,26090,3438889,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-03-21,45675,4301544,25,61,4.6,0.0,precipitation,Precipitation,비/눈
2020-03-22,54679,4513794,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-23,27428,3549768,25,0,0.0,0.0,clear,Clear,맑음
2020-03-24,29270,3732589,25,0,0.0,0.0,clear,Clear,맑음
2020-03-25,31198,3875491,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-26,22252,3172637,25,53,1.4,0.0,precipitation,Precipitation,비/눈
2020-03-27,27186,3614047,25,53,2.5,0.0,precipitation,Precipitation,비/눈
2020-03-28,41500,3751126,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-29,48388,4218141,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-30,29322,3799138,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-03-31,30498,3721973,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-01,27550,3531430,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-02,27057,3565859,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-03,27310,3648828,25,0,0.0,0.0,clear,Clear,맑음
2020-04-04,28707,2631483,23,0,0.0,0.0,clear,Clear,맑음
2020-04-05,30133,2644157,23,0,0.0,0.0,clear,Clear,맑음
2020-04-06,24890,3511678,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-07,24755,3253831,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-08,25979,3142437,25,0,0.0,0.0,clear,Clear,맑음
2020-04-09,24810,3179550,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-10,24680,3405066,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-04-11,28202,2744893,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-12,27851,2387514,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-04-13,25043,3641106,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-14,27005,3705688,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-15,33829,3274694,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-16,25527,3522395,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-17,18674,2723653,24,63,17.0,0.0,precipitation,Precipitation,비/눈
2020-04-18,45399,4288801,25,51,0.8,0.0,precipitation,Precipitation,비/눈
2020-04-19,21691,1862473,25,61,8.5,0.0,precipitation,Precipitation,비/눈
2020-04-20,18885,2721105,25,51,1.1,0.0,precipitation,Precipitation,비/눈
2020-04-21,19717,2471625,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-22,18228,950088,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-23,20850,862657,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-24,23440,893777,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-25,33877,1360969,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-04-26,47820,1809147,25,1,0.0,0.0,clear,Clear,맑음
2020-04-27,24793,998008,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-04-28,26747,1043339,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-04-29,28785,1195133,25,1,0.0,0.0,clear,Clear,맑음
2020-04-30,48894,2541296,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-01,43926,2075199,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-02,45046,2269821,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-05-03,49684,2165095,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-04,36712,1632370,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-05,43346,2443928,24,53,1.6,0.0,precipitation,Precipitation,비/눈
2020-05-06,27685,1148506,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-07,27012,1171724,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-08,23180,1010689,25,61,3.8,0.0,precipitation,Precipitation,비/눈
2020-05-09,16834,635254,25,63,33.0,0.0,precipitation,Precipitation,비/눈
2020-05-10,33526,1441977,25,51,0.6,0.0,precipitation,Precipitation,비/눈
2020-05-11,23319,947647,25,55,1.7,0.0,precipitation,Precipitation,비/눈
2020-05-12,23596,960262,25,61,2.9,0.0,precipitation,Precipitation,비/눈
2020-05-13,29053,1147277,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-14,28424,1048872,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-15,18914,547346,25,61,13.3,0.0,precipitation,Precipitation,비/눈
2020-05-16,35308,1017897,25,51,0.9,0.0,precipitation,Precipitation,비/눈
2020-05-17,47905,1798550,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-18,19461,489977,25,65,30.5,0.0,precipitation,Precipitation,비/눈
2020-05-19,22326,615367,25,61,7.7,0.0,precipitation,Precipitation,비/눈
2020-05-20,27297,2118469,25,53,1.8,0.0,precipitation,Precipitation,비/눈
2020-05-21,27517,1885517,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-22,26883,2611914,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-23,48974,4374709,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-24,39080,2922841,25,63,9.9,0.0,precipitation,Precipitation,비/눈
2020-05-25,25423,2664149,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-26,21850,2182011,25,61,4.3,0.0,precipitation,Precipitation,비/눈
2020-05-27,31006,3010378,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-05-28,29186,2899730,25,53,1.4,0.0,precipitation,Precipitation,비/눈
2020-05-29,33798,2976841,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-30,50866,4117604,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-05-31,44418,3799215,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-06-01,28158,2809190,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-06-02,21356,2226362,25,63,10.3,0.0,precipitation,Precipitation,비/눈
2020-06-03,27729,2763503,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-04,26586,2706374,25,51,0.4,0.0,precipitation,Precipitation,비/눈
2020-06-05,32223,2939595,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-06,51601,4081684,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-07,48844,4136489,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-08,27358,2682975,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-09,26822,2630050,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-10,25221,2130137,25,65,17.9,0.0,precipitation,Precipitation,비/눈
2020-06-11,27430,2570113,25,63,6.0,0.0,precipitation,Precipitation,비/눈
2020-06-12,31219,2742852,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-13,40641,2912321,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2020-06-14,44429,3675929,25,55,2.6,0.0,precipitation,Precipitation,비/눈
2020-06-15,27987,2800613,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-16,26834,2681048,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-17,28039,2725793,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-18,28711,2723663,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-19,31401,2770365,25,51,0.9,0.0,precipitation,Precipitation,비/눈
2020-06-20,45730,3663735,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-06-21,45188,3758021,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2020-06-22,26148,2568589,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-23,25822,2615781,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-06-24,16435,1866483,25,63,30.4,0.0,precipitation,Precipitation,비/눈
2020-06-25,17539,2040573,25,53,5.8,0.0,precipitation,Precipitation,비/눈
2020-06-26,27833,2598783,25,51,1.9,0.0,precipitation,Precipitation,비/눈
2020-06-27,43114,3501226,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2020-06-28,44507,3784751,25,53,1.3,0.0,precipitation,Precipitation,비/눈
2020-06-29,20048,2274901,25,63,15.2,0.0,precipitation,Precipitation,비/눈
2020-06-30,18299,1988906,25,65,52.8,0.0,precipitation,Precipitation,비/눈
2020-07-01,25394,2607967,25,61,6.5,0.0,precipitation,Precipitation,비/눈
2020-07-02,26768,2640814,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-07-03,30443,2771433,25,53,1.4,0.0,precipitation,Precipitation,비/눈
2020-07-04,45574,3779533,25,55,2.6,0.0,precipitation,Precipitation,비/눈
2020-07-05,45724,4031552,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-07-06,26267,2709281,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-07-07,26971,2683284,25,53,1.9,0.0,precipitation,Precipitation,비/눈
2020-07-08,27346,2717137,25,51,0.4,0.0,precipitation,Precipitation,비/눈
2020-07-09,26040,2544019,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-07-10,29059,2646645,25,63,25.6,0.0,precipitation,Precipitation,비/눈
2020-07-11,45571,3842923,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-07-12,34100,2801075,25,63,13.7,0.0,precipitation,Precipitation,비/눈
2020-07-13,16027,1784290,25,65,49.0,0.0,precipitation,Precipitation,비/눈
2020-07-14,24086,2378436,25,63,15.4,0.0,precipitation,Precipitation,비/눈
2020-07-15,30287,2982882,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-07-16,26506,2728594,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-07-17,28525,2608451,25,53,1.5,0.0,precipitation,Precipitation,비/눈
2020-07-18,44998,3645417,25,53,1.2,0.0,precipitation,Precipitation,비/눈
2020-07-19,29071,1990243,25,63,13.7,0.0,precipitation,Precipitation,비/눈
2020-07-20,22069,2322437,25,63,12.6,0.0,precipitation,Precipitation,비/눈
2020-07-21,25622,2610973,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-07-22,20249,2044597,25,63,16.7,0.0,precipitation,Precipitation,비/눈
2020-07-23,15539,1749444,25,65,95.9,0.0,precipitation,Precipitation,비/눈
2020-07-24,24337,2302369,25,63,14.6,0.0,precipitation,Precipitation,비/눈
2020-07-25,45290,3796505,25,53,2.8,0.0,precipitation,Precipitation,비/눈
2020-07-26,45596,4057689,25,51,1.0,0.0,precipitation,Precipitation,비/눈
2020-07-27,20505,2158521,25,55,8.6,0.0,precipitation,Precipitation,비/눈
2020-07-28,22398,2237617,25,63,7.8,0.0,precipitation,Precipitation,비/눈
2020-07-29,17324,1790711,25,63,30.4,0.0,precipitation,Precipitation,비/눈
2020-07-30,25760,2429614,25,61,6.4,0.0,precipitation,Precipitation,비/눈
2020-07-31,27950,2578109,25,53,1.8,0.0,precipitation,Precipitation,비/눈
2020-08-01,21707,1389598,25,65,43.6,0.0,precipitation,Precipitation,비/눈
2020-08-02,11603,708579,25,63,29.9,0.0,precipitation,Precipitation,비/눈
2020-08-03,3328,155669,16,63,28.3,0.0,precipitation,Precipitation,비/눈
2020-08-04,295,18040,4,65,43.1,0.0,precipitation,Precipitation,비/눈
2020-08-05,233,18287,5,65,68.2,0.0,precipitation,Precipitation,비/눈
2020-08-06,61,1546,3,65,47.3,0.0,precipitation,Precipitation,비/눈
2020-08-07,20,3764,3,55,5.8,0.0,precipitation,Precipitation,비/눈
2020-08-08,539,1141,6,63,14.1,0.0,precipitation,Precipitation,비/눈
2020-08-09,61,2112,4,65,63.9,0.0,precipitation,Precipitation,비/눈
2020-08-10,26,2063,4,63,14.3,0.0,precipitation,Precipitation,비/눈
2020-08-11,237,6465,9,65,85.1,0.0,precipitation,Precipitation,비/눈
2020-08-12,2054,67950,13,51,0.2,0.0,precipitation,Precipitation,비/눈
2020-08-13,7925,779385,19,51,1.0,0.0,precipitation,Precipitation,비/눈
2020-08-14,10949,1066654,20,53,5.6,0.0,precipitation,Precipitation,비/눈
2020-08-15,8001,421707,20,63,23.7,0.0,precipitation,Precipitation,비/눈
2020-08-16,15742,938350,22,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-08-17,16325,1173019,21,51,0.4,0.0,precipitation,Precipitation,비/눈
2020-08-18,15852,1708128,22,3,0.0,0.0,cloudy,Cloudy,흐림
2020-08-19,18225,1819134,20,3,0.0,0.0,cloudy,Cloudy,흐림
2020-08-20,19519,1922303,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-08-21,20913,1878947,24,61,3.2,0.0,precipitation,Precipitation,비/눈
2020-08-22,18956,1259420,24,65,23.5,0.0,precipitation,Precipitation,비/눈
2020-08-23,34271,2454802,24,51,1.0,0.0,precipitation,Precipitation,비/눈
2020-08-24,22443,2142405,24,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-08-25,22350,2131544,24,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-08-26,17247,1782632,24,55,2.8,0.0,precipitation,Precipitation,비/눈
2020-08-27,15145,1532865,24,61,8.3,0.0,precipitation,Precipitation,비/눈
2020-08-28,20874,1844701,24,61,7.2,0.0,precipitation,Precipitation,비/눈
2020-08-29,21191,1430972,24,61,6.8,0.0,precipitation,Precipitation,비/눈
2020-08-30,30538,1940878,24,61,3.9,0.0,precipitation,Precipitation,비/눈
2020-08-31,28876,2566472,24,51,0.5,0.0,precipitation,Precipitation,비/눈
2020-09-01,29644,2580974,24,51,0.5,0.0,precipitation,Precipitation,비/눈
2020-09-02,17772,1827286,24,63,40.9,0.0,precipitation,Precipitation,비/눈
2020-09-03,28147,2345333,24,63,41.1,0.0,precipitation,Precipitation,비/눈
2020-09-04,41953,3212806,24,51,2.2,0.0,precipitation,Precipitation,비/눈
2020-09-05,51769,3614910,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-06,32554,2069302,24,63,9.1,0.0,precipitation,Precipitation,비/눈
2020-09-07,13424,1490926,24,65,78.9,0.0,precipitation,Precipitation,비/눈
2020-09-08,22424,2374367,24,51,0.6,0.0,precipitation,Precipitation,비/눈
2020-09-09,14985,1813921,24,63,27.2,0.0,precipitation,Precipitation,비/눈
2020-09-10,17979,1986783,24,51,0.7,0.0,precipitation,Precipitation,비/눈
2020-09-11,15904,1782094,24,53,2.9,0.0,precipitation,Precipitation,비/눈
2020-09-12,14715,1185731,24,61,6.6,0.0,precipitation,Precipitation,비/눈
2020-09-13,32210,2624870,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-14,18948,2127159,24,53,1.3,0.0,precipitation,Precipitation,비/눈
2020-09-15,20570,2207485,24,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-16,18205,1991432,24,61,4.9,0.0,precipitation,Precipitation,비/눈
2020-09-17,20732,2144743,24,51,0.2,0.0,precipitation,Precipitation,비/눈
2020-09-18,24820,2362519,25,53,0.8,0.0,precipitation,Precipitation,비/눈
2020-09-19,34953,2773406,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-09-20,37214,3120156,25,1,0.0,0.0,clear,Clear,맑음
2020-09-21,20950,2294285,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-22,22289,2315304,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-23,22102,2267814,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-24,23139,2316782,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-25,23959,2296650,25,61,2.9,0.0,precipitation,Precipitation,비/눈
2020-09-26,36350,3095586,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-27,38978,3488612,25,1,0.0,0.0,clear,Clear,맑음
2020-09-28,23924,2255074,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-29,24224,2075940,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-09-30,26106,1713162,25,51,0.2,0.0,precipitation,Precipitation,비/눈
2020-10-01,32811,2177230,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-02,28873,2064012,25,61,5.5,0.0,precipitation,Precipitation,비/눈
2020-10-03,37044,3124526,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-10-04,33162,2632292,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-10-05,19557,2237343,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-06,20909,2267898,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-07,21464,2352446,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-08,23409,2310655,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-10-09,36984,3167691,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-10,37754,3223438,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-11,36527,3314353,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-12,20417,2282852,25,51,0.4,0.0,precipitation,Precipitation,비/눈
2020-10-13,20190,2233913,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-14,19976,2176195,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-15,18969,1869640,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-16,20431,2104003,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-17,23556,1076539,25,51,0.1,0.0,precipitation,Precipitation,비/눈
2020-10-19,13342,699402,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-20,21063,1144214,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-21,19504,1040482,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-22,19125,957558,25,53,1.2,0.0,precipitation,Precipitation,비/눈
2020-10-23,20211,952476,25,0,0.0,0.0,clear,Clear,맑음
2020-10-24,26734,1597952,25,0,0.0,0.0,clear,Clear,맑음
2020-10-25,21670,1028596,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-26,12061,603755,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-27,19312,997960,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-28,19989,1055375,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-29,18573,2004555,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-30,21212,2152948,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-10-31,29340,2359030,25,61,3.1,0.0,precipitation,Precipitation,비/눈
2020-11-01,16991,1155297,25,63,7.9,0.0,precipitation,Precipitation,비/눈
2020-11-02,18967,2182981,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-03,17292,1912362,25,53,1.6,0.0,precipitation,Precipitation,비/눈
2020-11-04,18007,1993302,25,0,0.0,0.0,clear,Clear,맑음
2020-11-05,18795,2059269,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-06,19347,1961720,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-07,26134,1971064,25,51,0.5,0.0,precipitation,Precipitation,비/눈
2020-11-08,25264,1826281,25,0,0.0,0.0,clear,Clear,맑음
2020-11-09,16997,1972343,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-10,18094,2018570,25,0,0.0,0.0,clear,Clear,맑음
2020-11-11,19730,2178600,25,1,0.0,0.0,clear,Clear,맑음
2020-11-12,18631,2048139,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-11-13,18520,1957424,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-14,25374,2004721,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-15,23197,1744912,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-16,18061,2069082,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-17,17531,2017638,25,55,2.4,0.0,precipitation,Precipitation,비/눈
2020-11-18,15646,1874227,25,55,9.8,0.0,precipitation,Precipitation,비/눈
2020-11-19,14789,1568653,25,63,30.7,0.0,precipitation,Precipitation,비/눈
2020-11-20,16621,1716680,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-21,21581,1584484,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-22,17239,1150674,25,61,6.1,0.0,precipitation,Precipitation,비/눈
2020-11-23,16712,1868068,25,2,0.0,0.0,cloudy,Cloudy,흐림
2020-11-24,19004,2010185,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-25,19876,2028009,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-26,19581,1929523,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-27,19926,1873933,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-28,21539,1453733,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-29,20418,1415542,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-11-30,16922,1838080,25,0,0.0,0.0,clear,Clear,맑음
2020-12-01,17656,1859685,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-02,17827,1953049,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-03,17687,1750727,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-04,18828,1855348,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-05,23349,1625733,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-06,23167,1545493,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-07,17220,1840363,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-08,18478,795493,25,1,0.0,0.0,clear,Clear,맑음
2020-12-09,18714,820494,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-10,19002,861472,25,51,0.3,0.0,precipitation,Precipitation,비/눈
2020-12-11,19952,816593,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-12,24357,1128184,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-13,18283,736637,25,73,2.6,1.61,precipitation,Precipitation,비/눈
2020-12-14,15007,651576,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-15,16152,715986,25,1,0.0,0.0,clear,Clear,맑음
2020-12-16,16350,712652,25,0,0.0,0.0,clear,Clear,맑음
2020-12-17,17092,745640,25,3,0.0,0.0,cloudy,Cloudy,흐림
2020-12-18,19178,731493,25,73,0.8,0.56,precipitation,Precipitation,비/눈
2020-12-19,20794,870977,25,3,0.0,0.0,cloudy,Cloudy,흐림
